MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,shap0,shap1,shap2,shap3,shap4,shap5,shap6,shap7,label
11.6017,18.0,8.335051546391753,1.0824742268041236,533.0,2.747422680412371,37.84,-122.19,2.2651188,-0.025188362,0.2821477,0.026301645,-0.03389565,0.003971865,-0.3963674,0.5212287,4.7117577
7.4882,35.0,6.467268623024831,1.0383747178329572,1072.0,2.419864559819413,37.84,-122.2,1.3092369,0.021445664,0.054199066,-0.030282576,0.020239528,0.10204096,-0.665717,0.5145843,3.3941853
6.8976,34.0,6.6122715404699735,1.0287206266318538,1627.0,2.1240208877284594,37.83,-122.21,1.2010564,0.09357692,0.09351783,-0.0033662328,0.047053557,0.26088876,-0.6506407,0.507075,3.6175992
8.2049,28.0,6.978947368421053,0.968421052631579,463.0,2.4368421052631577,37.83,-122.19,1.6086534,-0.014918272,0.20553756,-0.089389026,-0.01609322,0.029266706,-0.4370407,0.560523,3.914977
8.401,26.0,7.530805687203792,1.0568720379146919,542.0,2.5687203791469195,37.83,-122.2,1.7422979,-0.015909337,0.23445377,0.028785048,-0.009369277,0.010144625,-0.40307108,0.5178391,4.1736097
6.8538,29.0,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,37.83,-122.19,1.3077672,0.06588251,0.09492172,-0.0186937,-0.047892608,0.1216126,-0.60564667,0.53279763,3.5191865
8.317,32.0,6.977186311787072,1.0038022813688212,635.0,2.414448669201521,37.82,-122.19,1.7204933,0.10164768,0.19363654,-0.012153424,-0.025148429,0.0713065,-0.44163698,0.5530912,4.229676
7.0175,37.0,6.982954545454546,1.0284090909090908,420.0,2.3863636363636362,37.82,-122.2,1.2195247,0.047049116,0.25368917,0.006756942,-0.01580285,0.12153496,-0.6468325,0.50524294,3.5596013
6.3302,39.0,7.54,1.068,1265.0,2.53,37.82,-122.2,0.98249936,0.09538618,0.23881145,0.0033342894,0.0129586,0.14946625,-0.54592246,0.54421425,3.5491862
6.3624,30.0,5.615384615384615,0.7307692307692307,126.0,2.423076923076923,37.81,-122.18,1.0996827,0.07846581,0.036034636,0.13421497,0.16343613,0.3527104,-0.5698655,0.64754194,4.0106597
7.0549,52.0,6.785714285714286,0.9514285714285714,813.0,2.322857142857143,37.82,-122.21,1.0504742,0.20747417,0.19745803,-0.050779957,-0.023221513,0.13049445,-0.63152456,0.56064236,3.5094552
6.7851,45.0,6.957746478873239,1.0234741784037558,1067.0,2.504694835680751,37.81,-122.2,1.1750759,0.011906564,0.14864472,0.0049564736,0.0025412275,0.1269667,-0.59589505,0.5305906,3.4732263
2.8929,50.0,5.132246376811594,1.0960144927536233,1260.0,2.282608695652174,37.8,-122.21,-0.35500085,0.027141027,-0.0837816,0.018016402,0.0013201693,0.24614893,-0.5124617,0.5036012,1.9134225
3.0812,38.0,4.628336755646817,1.0985626283367556,951.0,1.9527720739219712,37.8,-122.21,-0.37370664,0.10279199,-0.12252424,0.025217574,-0.0021024123,0.6167017,-0.4791168,0.48525962,2.3209598
5.2402,52.0,6.200892857142857,0.9464285714285714,510.0,2.2767857142857144,37.81,-122.21,0.53396624,0.2474908,0.058183268,0.022549639,-0.0564986,0.3212349,-0.5014465,0.5052211,3.1991389
6.5217,52.0,6.39935064935065,1.0876623376623376,765.0,2.4837662337662336,37.81,-122.22,1.0077044,0.07719707,0.018940106,0.0073090643,-0.0454723,0.1899828,-0.64160395,0.5096862,3.1921818
3.2632,52.0,4.745652173913044,1.0108695652173914,1129.0,2.4543478260869565,37.8,-122.22,-0.19840594,0.14888301,-0.10516302,-0.0055460734,0.0012833024,0.06686152,-0.5028908,0.43800572,1.9114664
3.0298,52.0,5.183673469387755,1.0521541950113378,1073.0,2.433106575963719,37.8,-122.22,-0.35169703,0.12779771,-0.13082804,-0.006036695,-0.0038647882,0.11913347,-0.5301249,0.44830525,1.741124
4.5428,52.0,5.283495145631068,1.050485436893204,1185.0,2.3009708737864076,37.8,-122.22,0.18893312,0.15158363,-0.08562492,0.020353023,0.021681692,0.2799866,-0.55747044,0.4601557,2.5480368
4.072,52.0,5.952941176470588,0.9970588235294118,756.0,2.223529411764706,37.81,-122.22,0.13158345,0.089549996,0.04346526,-1.9432511e-05,-0.0393529,0.33346125,-0.56688565,0.5105799,2.5708208
5.3509,52.0,5.65067178502879,1.0287907869481765,1034.0,1.9846449136276392,37.81,-122.22,0.69126374,0.27691466,-0.034213178,-0.01321792,0.020836357,0.84266275,-0.50060886,0.5058748,3.8579512
3.1603,52.0,4.429193899782135,1.0588235294117647,787.0,1.7145969498910676,37.8,-122.23,-0.19435449,0.23455769,-0.11498897,-0.0112696765,-0.0092823515,0.72238564,-0.4680021,0.45409393,2.6815784
4.7708,52.0,6.727699530516432,1.0751173708920188,612.0,2.8732394366197185,37.81,-122.23,0.39760393,0.25730425,0.24719311,0.017585434,-0.012741766,-0.052457944,-0.57966506,0.60018957,2.9434505
8.1564,52.0,7.7026315789473685,1.0578947368421052,1021.0,2.6868421052631577,37.81,-122.22,1.8257558,0.16340806,0.29086158,0.038055014,0.012393361,0.0041667605,-0.47464862,0.5688002,4.4972324
8.8793,52.0,8.972868217054264,1.1317829457364341,861.0,3.3372093023255816,37.81,-122.23,2.133532,0.004514816,0.2293738,0.019627638,0.0271013,-0.24707589,-0.46376556,0.54190487,4.313654
6.8591,52.0,7.599388379204893,0.9571865443425076,953.0,2.914373088685015,37.81,-122.24,1.21151,0.19180876,0.29273725,-0.026464738,-0.00582197,-0.06306865,-0.6390123,0.63132584,3.661452
6.0302,52.0,5.8203125,0.9296875,634.0,2.4765625,37.81,-122.24,0.7373357,0.20096463,-0.046815407,0.0019033802,-0.0621037,0.20935498,-0.52047116,0.5775942,3.166201
7.508,52.0,7.994318181818182,1.0369318181818181,878.0,2.4943181818181817,37.81,-122.23,1.2544521,0.08724382,0.30344555,-0.0066920384,0.008277119,0.07378124,-0.6164593,0.5830011,3.755488
2.7477,52.0,4.333333333333333,1.1387163561076605,918.0,1.9006211180124224,37.81,-122.24,-0.53349674,0.17345288,-0.15098952,0.028648969,-0.0056525446,0.5865869,-0.48481163,0.48348993,2.1656666
2.1944,52.0,5.074285714285714,0.96,360.0,2.057142857142857,37.8,-122.24,-0.68105614,0.12205523,-0.13112766,-0.011195954,-0.018738585,0.42761052,-0.5243032,0.4547467,1.7064301
3.0149,52.0,4.276639344262295,1.0450819672131149,1197.0,2.4528688524590163,37.8,-122.25,-0.16777027,0.14580382,-0.008020589,-0.003483572,-0.004012431,0.13785858,-0.4996456,0.6097198,2.2788877
3.675,52.0,4.851351351351352,0.9691119691119691,1048.0,2.023166023166023,37.81,-122.24,-0.18198033,0.15924981,-0.08141815,-0.037540086,0.0020922525,0.5021283,-0.45007196,0.48328328,2.464182
3.225,46.0,4.326639892904953,1.1178045515394912,1373.0,1.8380187416331994,37.81,-122.25,-0.21725681,0.1693309,-0.10059131,0.056771334,0.013255357,0.72162026,-0.43325868,0.5533228,2.8316324
2.9345,42.0,4.059113300492611,1.0492610837438423,1715.0,1.6896551724137931,37.8,-122.25,-0.3473589,0.16199926,-0.038683668,0.008324424,0.03020451,0.63077337,-0.49468717,0.59320253,2.612213
2.1429,43.0,3.2742382271468142,1.0969529085872576,1359.0,1.8822714681440442,37.8,-122.25,-0.6157501,0.04826387,-0.0067995684,0.043056067,-0.0044741286,0.54756,-0.6017976,0.5683346,2.046832
1.6121,41.0,3.5617433414043584,1.1355932203389831,1062.0,2.5714285714285716,37.8,-122.25,-0.6948497,0.014982398,-0.044030536,0.008097174,-0.00720494,0.05222359,-0.527753,0.54345983,1.4133643
1.3929,29.0,3.1927554980595083,1.1177231565329884,1335.0,1.7270375161707632,37.8,-122.25,-0.6881093,0.046282277,-0.023054248,0.013619449,0.0052159633,0.57071936,-0.5985769,0.5947827,1.9893184
2.3173,27.0,3.804195804195804,1.1468531468531469,1171.0,2.7296037296037294,37.79,-122.24,-0.43829343,0.00842507,0.05807005,0.005285084,-0.012949149,-0.004012453,-0.47729427,0.46379447,1.6714646
1.7772,45.0,3.882608695652174,1.1434782608695653,1475.0,3.2065217391304346,37.79,-122.25,-0.6885632,0.0018373808,-0.10857319,0.012615839,0.004614976,-0.19004898,-0.6336097,0.5875794,1.0542921
2.6458,50.0,3.2091836734693877,0.9591836734693877,742.0,3.7857142857142856,37.79,-122.25,-0.41482475,0.03733017,-0.08247849,-0.04719965,-0.031151026,-0.27690327,-0.5531074,0.627184,1.3272884
2.181,52.0,3.6887052341597797,1.0771349862258952,1086.0,2.9917355371900825,37.79,-122.25,-0.578903,0.13818885,-0.026607634,0.016225496,0.0006091457,-0.049978722,-0.5607468,0.5536384,1.560865
2.2303,36.0,3.0902394106813995,1.1160220994475138,1645.0,3.029465930018416,37.8,-122.25,-0.43071753,0.0028800534,0.02978568,0.01207435,0.0029540006,-0.05156753,-0.6023256,0.5475296,1.579052
1.6504,43.0,3.639751552795031,1.0046583850931676,1710.0,2.6552795031055902,37.8,-122.25,-0.6661164,0.029824624,-0.02957766,0.007388603,0.021806052,-0.00797679,-0.50798285,0.5406772,1.4564819
2.2697,52.0,4.368421052631579,1.0,731.0,3.206140350877193,37.8,-122.24,-0.52800554,0.08403611,-0.17360052,-0.0037236244,-0.03462183,-0.1995175,-0.615711,0.49991617,1.0972112
2.1563,52.0,4.585014409221902,1.07492795389049,1118.0,3.2219020172910664,37.8,-122.24,-0.5726803,0.101069406,-0.11740197,0.011067987,-0.009908141,-0.20561045,-0.61792636,0.49463212,1.1516818
2.1348,52.0,4.7343283582089555,1.1880597014925374,1006.0,3.002985074626866,37.8,-122.24,-0.57863283,0.11646408,-0.13433504,0.0101297535,-0.0067786337,-0.12556884,-0.58889776,0.46210113,1.2229211
2.6292,47.0,3.693140794223827,1.0613718411552346,1213.0,2.1895306859205776,37.8,-122.24,-0.4221739,0.015030516,-0.052055523,0.004145308,-0.0043222485,0.30981627,-0.5125597,0.56588215,1.9722013
2.3833,52.0,4.638132295719845,1.1245136186770428,772.0,3.0038910505836576,37.8,-122.23,-0.55597705,0.10555481,-0.1826512,0.017349692,-0.028053146,-0.11286333,-0.60801417,0.4523632,1.1561481
2.957,52.0,4.496259351620948,1.0473815461346634,1321.0,3.29426433915212,37.8,-122.24,-0.26188678,0.09710091,-0.13272789,0.00846481,0.006909119,-0.23000917,-0.6165693,0.53433925,1.47406
2.5238,49.0,4.192023633677991,1.106351550960118,1487.0,2.1964549483013296,37.8,-122.24,-0.4319843,0.04338188,-0.051980015,0.017113756,0.021017026,0.34553578,-0.51355267,0.5517512,2.0497203
1.9375,52.0,4.209677419354839,0.989247311827957,488.0,2.6236559139784945,37.8,-122.23,-0.6420879,0.10300585,-0.13806951,0.0071524233,-0.027398333,-0.03574976,-0.5427495,0.44537538,1.2379178
1.9028,51.0,4.0561224489795915,1.0561224489795917,949.0,2.420918367346939,37.8,-122.23,-0.7106902,0.030407399,-0.13746057,0.0021115327,-0.025654366,0.104190454,-0.6168985,0.47072545,1.1851702
2.25,50.0,4.20722891566265,1.1566265060240963,1149.0,2.7686746987951807,37.8,-122.23,-0.50328714,0.02714653,-0.054856792,0.0049918676,-0.007340616,-0.07691698,-0.5265792,0.43283015,1.3644272
2.3929,52.0,4.4714285714285715,1.0678571428571428,844.0,3.0142857142857142,37.8,-122.23,-0.5579521,0.10418555,-0.19011748,0.010129008,-0.0258208,-0.10831961,-0.6311417,0.46428627,1.1336881
2.1917,43.0,4.844029244516653,1.091795288383428,4367.0,3.5475223395613322,37.79,-122.23,-0.60155433,0.0069701485,-0.08948543,0.00953942,0.04407264,-0.22761528,-0.60347587,0.49587494,1.1027656
2.9357,52.0,4.327669902912621,0.9587378640776699,1659.0,4.026699029126213,37.79,-122.23,-0.24622837,0.101248346,-0.069119126,-0.044638403,0.014909252,-0.31931666,-0.5426628,0.50902236,1.4716536
1.8854,30.0,3.7984790874524714,1.0038022813688212,1011.0,3.844106463878327,37.79,-122.23,-0.54661703,0.012707889,-0.05058412,0.0031291572,-0.023654915,-0.27869582,-0.57448775,0.5087837,1.1190197
2.1638,39.0,3.776349614395887,1.1079691516709511,1464.0,3.763496143958869,37.79,-122.24,-0.56262755,0.0035463856,-0.07425343,0.0061228485,-0.003327596,-0.28787422,-0.580306,0.5015758,1.0712953
2.125,47.0,4.528052805280528,1.3036303630363035,1237.0,4.082508250825082,37.79,-122.24,-0.55331683,-0.022502448,-0.09783554,0.011257302,-0.019764725,-0.27054787,-0.59960717,0.50526226,1.0213842
3.375,52.0,4.011904761904762,1.0714285714285714,647.0,3.8511904761904763,37.79,-122.24,-0.17568116,0.071778856,-0.09203912,0.017182643,-0.025249276,-0.3144221,-0.52923036,0.5093095,1.5300877
2.2542,43.0,4.554621848739496,1.0532212885154062,1284.0,3.596638655462185,37.79,-122.24,-0.57015955,-0.006135018,-0.12062146,0.007895263,-0.004776338,-0.22442368,-0.5995781,0.49516702,1.0458075
2.1,51.0,3.1818181818181817,0.7818181818181819,228.0,4.1454545454545455,37.79,-122.25,-0.5090084,-0.004912019,-0.03205651,-0.13922423,0.049269173,-0.22715914,-0.540097,0.58497536,1.2502265
1.6,39.0,3.747967479674797,1.048780487804878,381.0,3.097560975609756,37.79,-122.25,-0.6857273,0.015142421,-0.104702815,0.0076808874,-0.03979877,-0.17123282,-0.59667283,0.5592294,1.0523574
3.625,52.0,3.973568281938326,1.0440528634361232,846.0,3.7268722466960353,37.79,-122.25,-0.032735668,0.08841863,-0.16088969,0.00044577045,-0.023991872,-0.25421786,-0.4582911,0.70349306,1.9306703
1.6929,20.0,3.510355029585799,1.1523668639053255,1659.0,2.4541420118343193,37.8,-122.26,-0.6063647,-0.016836604,-0.03831468,0.004072371,0.005336976,0.13716657,-0.5571116,0.5197461,1.516133
1.6471,52.0,2.8333333333333335,0.927536231884058,520.0,3.7681159420289854,37.77,-122.22,-0.5032391,0.031440206,-0.09520622,-0.011611029,-0.07408605,-0.2328918,-0.617894,0.4759322,1.0408835
2.59,52.0,4.38996138996139,1.162162162162162,866.0,3.3436293436293436,37.77,-122.22,-0.37343115,0.071907386,-0.13917486,0.0031603926,-0.0091005545,-0.225259,-0.6321061,0.49192825,1.2563635
2.57,52.0,4.202185792349726,1.1256830601092895,612.0,3.3442622950819674,37.77,-122.23,-0.31423274,0.07454756,-0.050064288,0.020230535,-0.02305105,-0.24426,-0.5957837,0.5046492,1.4404746
2.6429,52.0,3.746031746031746,1.1587301587301588,415.0,3.2936507936507935,37.78,-122.23,-0.32591826,0.06461762,-0.077355616,-0.035919167,-0.037420753,-0.23119876,-0.64190435,0.53729403,1.3206334
3.0257,52.0,4.046948356807512,1.0093896713615023,994.0,4.666666666666667,37.78,-122.23,-0.23602693,0.09356436,-0.063497804,-0.043109674,-0.012794268,-0.14591509,-0.4570684,0.5973915,1.8009827
1.4886,50.0,4.0251572327044025,1.1111111111111112,1525.0,3.19706498951782,37.78,-122.22,-0.6785975,0.012811383,-0.09609996,0.012034235,0.013803419,-0.19052151,-0.6750202,0.51372385,0.9805727
1.9338,43.0,3.2420091324200913,1.0776255707762556,1506.0,3.4383561643835616,37.78,-122.23,-0.518327,-0.0049346997,-0.016458595,0.009977068,0.008282821,-0.26782003,-0.67075616,0.49299312,1.1013956
1.4844,52.0,3.8666666666666667,1.011764705882353,1008.0,3.9529411764705884,37.78,-122.23,-0.6322396,0.07770222,-0.11663032,0.017010964,-0.0108313635,-0.26767644,-0.5721108,0.48120323,1.044867
1.6009,44.0,3.1158455392809588,1.0985352862849533,2813.0,3.745672436750999,37.78,-122.23,-0.54101694,0.0131751085,-0.018468555,0.014387241,0.048150107,-0.30234003,-0.6337783,0.49428177,1.1428293
2.0375,48.0,4.944606413994169,1.154518950437318,1481.0,4.317784256559767,37.79,-122.23,-0.57036406,0.0010319509,-0.09588668,0.0021770564,-0.008294548,-0.28724855,-0.5695345,0.4616127,1.0019324
2.293,49.0,5.365296803652968,0.9908675799086758,859.0,3.922374429223744,37.79,-122.23,-0.5634212,-0.012893151,-0.088552766,-0.008876344,-0.017575985,-0.24999413,-0.5853575,0.47455454,1.0163225
2.1494,37.0,4.479923518164436,1.0975143403441683,1608.0,3.074569789674952,37.79,-122.22,-0.5838408,-0.014856896,-0.13087603,0.018974181,0.012478342,-0.14150843,-0.6246247,0.4855293,1.089714
1.6198,30.0,4.357142857142857,1.0357142857142858,425.0,3.0357142857142856,37.79,-122.23,-0.61933243,0.0020107862,-0.16636913,0.0038331726,-0.008915916,-0.104200654,-0.60762656,0.5062101,1.0740483
1.3281,40.0,5.054347826086956,1.0815217391304348,564.0,3.0652173913043477,37.79,-122.23,-0.65497607,-0.011693986,-0.11382253,0.0011031595,-0.01047975,-0.13771272,-0.61553055,0.49550328,1.0208298
3.5156,44.0,5.466911764705882,1.1544117647058822,961.0,3.5330882352941178,37.79,-122.22,-0.16111158,0.024306914,-0.05022723,-0.0051094643,-0.0073711583,-0.28221923,-0.54056156,0.46341133,1.5095568
3.9048,52.0,4.998540145985402,1.0072992700729928,2273.0,3.318248175182482,37.79,-122.22,0.059233394,0.049449943,-0.08527393,-0.0047261263,0.038249902,-0.29893166,-0.61226183,0.5431318,1.7573102
3.0893,52.0,3.9076923076923076,0.9743589743589743,600.0,3.076923076923077,37.79,-122.21,-0.23428755,0.09938957,-0.092371635,-0.043084256,-0.026761519,-0.15267763,-0.5573333,0.47355554,1.5348681
2.6042,46.0,4.489563567362429,1.0910815939278937,1647.0,3.1252371916508537,37.79,-122.22,-0.39076123,-0.0165386,-0.14069037,0.019246006,0.014643032,-0.13544765,-0.642558,0.51068085,1.2870134
2.5,49.0,4.306603773584905,1.0613207547169812,1201.0,2.832547169811321,37.79,-122.22,-0.4805283,0.016061343,-0.073565826,0.010863007,-0.007726197,-0.121408716,-0.564777,0.4490254,1.296383
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.2883156297420335,37.79,-122.22,-0.38733804,-0.011782841,-0.12024894,0.019628586,0.026380535,-0.19961447,-0.6200397,0.5199974,1.2954216
2.8321,29.0,4.823529411764706,1.1058823529411765,939.0,2.761764705882353,37.79,-122.2,-0.43126872,0.007782722,-0.13867009,0.020078331,-0.012594083,-0.0571777,-0.54854786,0.47736362,1.385405
2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,-0.321835,-0.033129763,-0.091634095,0.01804488,0.005382693,-0.14168814,-0.6094471,0.5241442,1.4182767
2.8365,34.0,4.5813953488372094,1.0794573643410852,1517.0,2.939922480620155,37.79,-122.21,-0.28612322,0.014616159,-0.12098551,0.022973042,0.010815847,-0.13079077,-0.5789843,0.5156783,1.5156382
2.875,35.0,4.520725388601036,1.0595854922279793,1143.0,2.961139896373057,37.79,-122.21,-0.28892797,-0.004731155,-0.14515409,0.013181716,-0.013312906,-0.12818535,-0.6070512,0.51503754,1.4092954
3.0682,39.0,4.316810344827586,1.0775862068965518,1109.0,2.3900862068965516,37.8,-122.21,-0.26742893,-0.00276618,-0.01426255,0.011628277,-0.012612073,0.19354331,-0.51671433,0.5028085,1.9626349
3.0757,39.0,4.524663677130045,1.0022421524663676,1221.0,2.7376681614349776,37.8,-122.21,-0.32466438,-0.00027368957,-0.15327029,-0.0016802188,-0.012078573,-0.02436751,-0.538552,0.47933155,1.4928836
4.9559,43.0,6.6923076923076925,1.0967032967032968,1115.0,2.4505494505494507,37.8,-122.2,0.38745686,0.03846054,0.15305272,0.027509509,0.0031623044,0.14325222,-0.587877,0.5442286,2.7776847
4.7721,52.0,5.772388059701493,1.0932835820895523,706.0,2.6343283582089554,37.8,-122.2,0.3310716,0.17169051,-0.038255837,0.026934847,-0.036975034,0.008013266,-0.66290057,0.5101128,2.3781307
3.4861,52.0,4.984419263456091,1.0070821529745042,1883.0,2.6671388101983005,37.8,-122.21,-0.22324955,0.10671321,-0.072827965,-0.00861211,0.028702062,-0.04249868,-0.5237064,0.44420967,1.7771691
5.1184,41.0,6.088235294117647,1.0411764705882354,804.0,2.364705882352941,37.8,-122.2,0.48827875,0.04848568,-0.013483337,0.009245127,-0.00231827,0.38370106,-0.55903274,0.48492548,2.9082398
4.0977,48.0,5.242063492063492,1.0436507936507937,506.0,2.007936507936508,37.8,-122.21,0.14956516,0.09714381,-0.059233423,-0.012459103,-0.11771689,0.79941535,-0.50599647,0.4965466,2.9157038
4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,0.38784456,0.017320015,0.17817678,0.017462488,-0.008680445,0.12654282,-0.5913375,0.5481405,2.7439082
4.2727,46.0,5.837349397590361,1.0271084337349397,768.0,2.3132530120481927,37.8,-122.19,0.19578725,0.0012229906,0.013430243,-0.0031607356,-0.00091546116,0.30498993,-0.60211873,0.5054841,2.4831579
2.9844,50.0,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,-122.19,-0.2878649,0.008187715,-0.11506835,-0.00649493,-0.034042634,0.039951153,-0.54188895,0.48094133,1.6121595
4.1739,40.0,4.51063829787234,1.0893617021276596,667.0,2.8382978723404255,37.79,-122.2,0.13574037,0.048920687,-0.16477717,0.01613953,-0.033718638,-0.11556679,-0.5644651,0.49039918,1.8811102
3.8487,46.0,5.1152882205513786,1.0150375939849625,1059.0,2.654135338345865,37.8,-122.2,-0.01415008,0.023939937,-0.074002676,0.012504207,-0.004443695,-0.0526986,-0.5169688,0.44342825,1.8860472
4.0114,52.0,6.5451263537906135,0.9783393501805054,637.0,2.299638989169675,37.8,-122.19,0.14688241,0.06421061,0.1857482,0.0013280886,-0.03017298,0.3388001,-0.5084223,0.49305174,2.7598648
4.6563,45.0,5.986784140969163,0.9933920704845814,1106.0,2.436123348017621,37.79,-122.19,0.36604598,0.045994755,-0.0007046737,-0.0055209706,0.0014571393,0.23274665,-0.6437367,0.4834967,2.5482173
2.9297,28.0,4.699551569506727,1.1375186846038865,1737.0,2.596412556053812,37.79,-122.19,-0.27722493,0.0040557757,-0.12170374,0.021091301,0.009711091,-0.008147298,-0.5183867,0.4852003,1.6630343
2.3036,35.0,4.62051282051282,1.176923076923077,1009.0,2.5871794871794873,37.79,-122.2,-0.5944272,-0.008484421,-0.18817705,0.015499023,-0.009387935,-0.034292866,-0.5275466,0.4376443,1.1592662
2.6667,49.0,4.2,0.9285714285714286,737.0,3.5095238095238095,37.79,-122.2,-0.34209684,-0.010950101,-0.09195991,-0.04315646,-0.031454924,-0.2677805,-0.56036687,0.5126017,1.2332748
2.619,44.0,3.30142566191446,0.9205702647657841,1354.0,2.7576374745417516,37.79,-122.2,-0.36943334,0.0063196477,-0.07961187,-0.032830957,-0.011711746,0.0011662504,-0.5748171,0.5143279,1.5218477
